path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path,diffusion,semantic,spectral,latent
map-proj-v3_2/ESP_033955_2065_RED-0042.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,train,esp_033955_2065_red-0042,[],5741fd6043d6e722fe82137281cb55d93689b7d1ac5c3be2274eb4008d5521a6,77bdc3cfb92a8fb05b76960249a8e298eceb5dc85f52e955ed10c073fc603760,e4c019121f7e1e7e,38.454831260067145,19.84520483876217,96778bdda67cfd28,[],2.0,esp_033955_2065,['train'],1.0,Counter({'train': 1}),val,ff393e6c547ee767,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_033955_2065_RED-0042.jpg,0.39244094491004944,0.47896715998649597,1.0382184982299805,4.684901038523837
map-proj-v3_2/ESP_012700_2025_RED-0080.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,train,esp_012700_2025_red-0080,[],33572f7ad055ee00c1e3ea92767e854d1f7e6a4fd3fb72f6d150805ab32c7d3b,bac46bef3d4eccf62ffa842751a61894fd5294058b89731160feed875cdd1d6b,a2bdcc47399a6433,109.45419084399076,17.876559771555318,ceda6e04a667280f,[],3.0,esp_012700_2025,['train'],1.0,Counter({'train': 1}),val,43c5a364fd2e03af,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012700_2025_RED-0080.jpg,0.2575047016143799,0.43467727303504944,1.0013715028762817,4.096727125155499
map-proj-v3_2/ESP_016683_2535_RED-0074.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_016683_2535_red-0074,[],bb66208447fc882af61e5889d74f6694ea662d6c475808d9e73ca88735eac40a,93a44d4090ed0be77640d973db1c1e800e41ea20ee8286925886168fa6e221a1,e465939d4c9b3364,187.07063983388,15.835327900457468,389de1aabadd6f15,[],4.0,esp_016683_2535,['train'],1.0,Counter({'train': 1}),val,501845ae468bdee7,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016683_2535_RED-0074.jpg,0.5528363585472107,0.5356574058532715,4.119825839996338,5.289771738800538
map-proj-v3_2/ESP_046549_1790_RED-0052.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_046549_1790_red-0052,[],c25f60dfb7e389b1eb00cd58a0bebecbebc61a33e92edb8d2385593a95bbb74d,06eada0931c59f02b5e549aa490bc56ed79a1360d874d5886737858eee43637a,a36c9a336136966d,133.4811465388422,21.563427989312903,92a28e8c24a6fd8d,[],5.0,esp_046549_1790,['train'],2.0,Counter({'train': 2}),val,1a05a783ca59cf66,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_046549_1790_RED-0052.jpg,0.34589070081710815,0.5478242635726929,8.24631118774414,7.962515603667442
map-proj-v3_2/ESP_012373_0930_RED-0050.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012373_0930_red-0050,[],a749c16597e29efee9eb9f23b649c39577414ed0772d9d7d52ea008eb8be8fb8,e06a75d1d81b52a2cd04206e7a49cb76f002e9e1dcdefa48116b946f6f759ca9,8cf31f8378df018c,90.77432125599177,35.85573120741135,732e8f6b138b22d8,['group_label_conflict'],6.0,esp_012373_0930,['train'],2.0,Counter({'train': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012373_0930_RED-0050.jpg,0.5009968876838684,0.36628997325897217,6.227323532104492,4.2163681248099945
map-proj-v3_2/ESP_015897_2655_RED-0021.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0021,[],276b6d1bb59bf52b795c4d62b9979b040920f6687acf94eec276019be49883db,7972791830ca22ba6f97d0b25b0e200c3c62f4b577735ed8df3704e4314f5d4b,a2f7dc40761f08e6,116.90323895282268,12.312342319715988,2df47665615fdd6e,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0021.jpg,0.25552046298980713,0.4489583373069763,0.9857074618339539,5.56504465274054
map-proj-v3_2/ESP_026472_1410_RED-0277.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,esp_026472_1410_red-0277,[],996a75db68d26c8942facde5e7e6ea5f7ec23ba65459ad7d268ca8cb0ef6465c,c81b9738ea193b3054970f6458a5709f7391a3d1b5589b51331af33999266794,ffe3c48c5185a346,83.63009179297094,16.094076954013964,ebefc43475f021d3,[],0.0,esp_026472_1410,['train'],1.0,Counter({'train': 1}),val,59d2c6861deea26d,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_026472_1410_RED-0277.jpg,0.2327936291694641,0.3850257694721222,3.785400867462158,4.606607210353795
map-proj-v3_2/ESP_026472_1410_RED-0147.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_026472_1410_red-0147,[],4d112d16ac265ee871c91578ebc508fd0059e0fc6f3b60992a95e7299093eb6e,18efd7936a55c71dc9c52d8e5d820c0dc67b55f8ed8278925934207ed0c8de4f,94ec31eb562cd991,57.29253430107318,20.69639547209091,84e82a6fdd3c467d,[],1.0,esp_026472_1410,['train'],1.0,Counter({'train': 1}),val,59d2c6861deea26d,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_026472_1410_RED-0147.jpg,0.4348756670951843,0.4131600558757782,6.091736316680908,4.820148691519919
map-proj-v3_2/ESP_033955_2065_RED-0034.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,train,esp_033955_2065_red-0034,[],e7661ef6d5cbd2535973cb2128f9a23a19d07d7c0cceebbc81c696aa40d00795,fdf0b491be46a6a4032d9e087df1d55691b8b04b57bea0cea56e53a61b72e6e3,9a72445dd193d574,52.35702225931029,14.523488736424628,3becaf1fe9b908c2,[],2.0,esp_033955_2065,['train'],1.0,Counter({'train': 1}),val,ff393e6c547ee767,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_033955_2065_RED-0034.jpg,0.3476600646972656,0.5327423214912415,0.9626020193099976,5.440163953345888
map-proj-v3_2/ESP_034268_1795_RED-0397.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_034268_1795_red-0397,[],ce7a0b3deb7df6694709c968821d5217c6f62154fb598d452bed68a4186c413a,f02360a2dbd7a0b755a3e7a23d6d7a9f23847fec4cdb6decdc685e4a976c4015,aa051f78373c191f,157.6036406683615,15.942734781439896,15421fd7de28a41b,[],3.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0397.jpg,0.45454561710357666,0.47423869371414185,0.7947897911071777,5.926939212566458
map-proj-v3_2/ESP_016631_2535_RED-0124.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_016631_2535_red-0124,[],d810f9ad00e39f9a4a023d1c3c51a54c9ce321e624390bf2db1b591be6639482,bf4e185b11840b7d558e4b2245aa0f9388c477c687a31bcf004efd6c536a17d6,a4aee6af1011cbce,152.60398998622136,17.94796538501448,bd42492c49c48fa9,[],4.0,esp_016631_2535,['train'],1.0,Counter({'train': 1}),val,501845ae468bdee7,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016631_2535_RED-0124.jpg,0.419729083776474,0.44222861528396606,4.482406139373779,4.8492602775500355
map-proj-v3_2/ESP_019011_2245_RED-0552.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_019011_2245_red-0552,[],f6dab1bad5f9d5ecbcaa3118f1b44e149300d16bf3d4c16bc2a2b0b19d9a26c4,c2885fb2c583a6508d5b8092422f46b3c132b651c42f7ae8d66cf772f4cd4379,a773cc8c7133469c,133.9782646664985,21.512561576524927,98e70a4213c0ab03,[],5.0,esp_019011_2245,['train'],1.0,Counter({'train': 1}),val,68f7375f9d5f9c50,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_019011_2245_RED-0552.jpg,0.34176716208457947,0.46994519233703613,2.864549398422241,5.426095888610496
map-proj-v3_2/PSP_004673_0935_RED-0114.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0114,[],d015c923f5376f08eb6a1c6ea8d9e98d804fab81603276a93c33b48a5cfcb065,e4b61e7dbe1d9e99771519551d4df0b2755ae5a725d6ad310b55417c1a43627d,81ff02fc0fe0bf20,134.33006656445886,29.83884348179255,7af564caf0109b5b,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0114.jpg,0.5441955924034119,0.38596609234809875,8.233616828918457,4.8340319574543
map-proj-v3_2/ESP_015897_2655_RED-0042.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0042,[],e826940b6b9fe377968b75144c323006c6b45d2d1ef97ba9984c511c35b4a888,2eff445c2f4dbcfab71789920940490198dce021b002d87f4d588b76a3fb181d,f2dac82633bd8ca4,145.84253527140058,14.495862523401362,4dfc3ec4a5265a83,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0042.jpg,0.31660911440849304,0.4268834888935089,1.0425925254821777,5.76350670773132
map-proj-v3_2/PSP_005150_1490_RED-0178.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,psp_005150_1490_red-0178,[],b72f80ee735c434d1bf44be95b4a2e588580a566bdd7308c344ed3cf9a8792bb,f857cc0c2c910fb08306c110f1bc54c3e45ae9ed1c649f54802910b7887c7a46,edbd1896130ae8cd,61.34229268955345,21.820307186030835,07760359d027d53d,[],0.0,psp_005150_1490,['train'],1.0,Counter({'train': 1}),val,6361ea5a02addb2a,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_005150_1490_RED-0178.jpg,0.3238924443721771,0.5243951082229614,4.031219005584717,5.846102260060944
map-proj-v3_2/ESP_011623_2100_RED-0253.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_011623_2100_red-0253,[],2bced3987b5b24c2b51fc70308b75887e1b3a59099578e05c1beb3b63fc714dc,39f9f9c105ff011e3310b9a6dd6a3679de8d586fae5ac3e5e837c2d03ad7f04e,ca702453bb3753a9,103.52386035048224,18.12635721533754,cc86e7f243f5faf5,[],1.0,esp_011623_2100,['train'],1.0,Counter({'train': 1}),val,eb8c04e9d753e391,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011623_2100_RED-0253.jpg,0.24271699786186218,0.40994909405708313,4.328164577484131,5.354591043448945
map-proj-v3_2/ESP_033955_2065_RED-0030.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,train,esp_033955_2065_red-0030,[],5880e2b6d734de5aa27c61821e1a64add96a2f023ef04fcf1b3bbd9e8f47b93f,f6df2f829dc6e12b4e180d45ec5980d8d64752f12688891e7681017142a856f0,f4c281c7cfd99286,37.33348211686623,32.9154680875207,dd7275e6550a4bac,[],2.0,esp_033955_2065,['train'],1.0,Counter({'train': 1}),val,ff393e6c547ee767,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_033955_2065_RED-0030.jpg,0.3947333097457886,0.4251467287540436,1.1556462049484253,4.753871589698027
map-proj-v3_2/ESP_020421_1810_RED-0014.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_020421_1810_red-0014,[],4b67062dca96f53dff8514a3e885397dcf1e1991eb016722c3e302afa1ec2f24,f0d086e61f9816c36079661d3b831a3156fcc57ac8580a0ef6eb0d86f2550437,cedfb1040e5e124f,190.26513225562303,14.389171605320154,4f286a20f238adba,[],3.0,esp_020421_1810,['test'],1.0,Counter({'test': 1}),val,4976a8ffc9a34a67,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_020421_1810_RED-0014.jpg,0.5772413611412048,0.38862138986587524,1.9839770793914795,3.647740711386573
map-proj-v3_2/ESP_016631_2535_RED-0019.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_016631_2535_red-0019,[],b015ac9c8acb832797a1b6c2f4f257143f580cf4a23897547f3b7462a8bfbe0f,1e87ac1e6d0acfdb11eb6209e89fa1b0fed095ee2ff0dec620861f16f839ab7a,8ce2930dcc7f3398,138.5056181955792,16.764264146657364,024711e8d71878bc,[],4.0,esp_016631_2535,['train'],1.0,Counter({'train': 1}),val,501845ae468bdee7,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016631_2535_RED-0019.jpg,0.3333873152732849,0.4954697787761688,4.5087199211120605,5.0484642784054214
map-proj-v3_2/ESP_015897_2655_RED-0060.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0060,[],7cbf88326fe05cf2cb908009abb884ece8b08a5660ecde3d8b6a6d0e89ea6c85,89e55c03b5bb4cd5718c584c4ae5e73e2d091ebe5bd293e6eaf83f0511a754bd,c546aeb576329951,117.05268877719342,64.08392740458098,1c3bc8c64f3522c8,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0060.jpg,0.5333254933357239,0.5132433176040649,8.137333869934082,5.815938054899628
map-proj-v3_2/ESP_012373_0930_RED-0105.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012373_0930_red-0105,[],f444b36b7d4a65c6e34bc6f864074b820e461128e06b613acfa7bbe76e4c2055,080c55041ffa50342768ae8503731c084f4e053dd3fc1c5b5d6275b51633e301,e5f554445959aab2,102.94967882163442,13.138311779454217,461209e4d1e2b42c,[],6.0,esp_012373_0930,['train'],2.0,Counter({'train': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012373_0930_RED-0105.jpg,0.24983902275562286,0.3465740978717804,3.4907279014587402,3.9866398022913403
map-proj-v3_2/ESP_015897_2655_RED-0025.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0025,[],785342c0ca17afac3f961aa13a4fbe8daf973751335c1ecb5c70ddb56827e47c,3e508ecd1cf894cbf4ea2d75302eeb2b5bbd1c7d1a0615b4958d635455b63e51,e0359bce66309b47,120.29783228861416,12.444055302395803,efb485524dd58d66,[],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0025.jpg,0.2513349652290344,0.4506918489933014,0.8829612731933594,5.187392834781602
map-proj-v3_2/PSP_004118_1355_RED-0321.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,psp_004118_1355_red-0321,[],312235c8c5661d63ef0bb53c12e0de2b838726086fb169c2681649ecd536269e,cf9da386c9d75157c306f8f003d0d8f1babc5186de45bd1534f7d99431b574fc,c64b9b62c68ca1b7,198.8024801568049,13.148512430195808,cb4a4766fdc861f8,[],0.0,psp_004118_1355,['train'],1.0,Counter({'train': 1}),val,bf60e4f40d8034ef,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004118_1355_RED-0321.jpg,0.6127466559410095,0.49992790818214417,1.8616065979003906,5.1491604467131955
map-proj-v3_2/ESP_026472_1410_RED-0259.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_026472_1410_red-0259,[],9f314f04743da0698a1eb06036a264a79f7219bc53983c011f002d69bfea27db,9699dee912a0def2c38933ea7290be5869b1b6a4b2fe54ec7285c215a3deae15,f3631430cba7ec98,81.27786295095966,14.480708641076166,d1beb7543f539b82,[],1.0,esp_026472_1410,['train'],1.0,Counter({'train': 1}),val,59d2c6861deea26d,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_026472_1410_RED-0259.jpg,0.2636510133743286,0.41203075647354126,3.287675380706787,4.594501558696023
map-proj-v3_2/ESP_033955_2065_RED-0025.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,train,esp_033955_2065_red-0025,[],40333ceee0c7a1c1004cc292d56277d081bbdc1595e038271f111baa2ff8312f,935e61cbfa86a05cb75b84e37c568c96dea7386cf058ba5f6adfb3f290e72ed9,8ad5a53ee49a352c,42.60463040229774,22.33989382090701,82aaa54b6dd5a973,[],2.0,esp_033955_2065,['train'],1.0,Counter({'train': 1}),val,ff393e6c547ee767,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_033955_2065_RED-0025.jpg,0.41754069924354553,0.5737717747688293,1.0081411600112915,4.84844778248695
map-proj-v3_2/ESP_012971_2015_RED-0076.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_012971_2015_red-0076,[],bbc6667477c5b638b646c29d99a24ba2cfaf866c264a76c4b186fc3f03f2d2d5,f7d15066448a19ffe9fc0f3dd39983e7e7687aaa15114c99a7d89dbc653f2875,95c2d2ca6b29536b,162.7853053620291,34.60613332579279,229bf570f955a702,[],3.0,esp_012971_2015,['val'],1.0,Counter({'val': 1}),val,44f19f6daa37be2b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012971_2015_RED-0076.jpg,0.45137664675712585,0.3963892459869385,3.691812038421631,4.584333608610011
